timestamp	type	text
1751897341999	debug	2025-07-07 16:09:01.999699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897341999	debug	2025-07-07 16:09:01.999699 ThemeManager: Theme not yet applied. -  
1751897342001	debug	2025-07-07 16:09:02.001800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342001	debug	2025-07-07 16:09:02.001900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897342001	debug	2025-07-07 16:09:02.001900 ThemeManager: Theme not yet applied. -  
1751897342004	debug	2025-07-07 16:09:02.004500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342004	debug	2025-07-07 16:09:02.004600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897342004	debug	2025-07-07 16:09:02.004600 ThemeManager: Theme not yet applied. -  
1751897342007	debug	2025-07-07 16:09:02.007000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342007	debug	2025-07-07 16:09:02.007100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897342007	debug	2025-07-07 16:09:02.007100 ThemeManager: Theme not yet applied. -  
1751897342012	debug	2025-07-07 16:09:02.011699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342012	debug	2025-07-07 16:09:02.011800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897342012	debug	2025-07-07 16:09:02.011800 ThemeManager: Theme not yet applied. -  
1751897342016	debug	2025-07-07 16:09:02.016100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342016	debug	2025-07-07 16:09:02.016199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897342089	debug	2025-07-07 16:09:02.088500 Analyzing Library sap.fe.navigation -  sap/ui/core/Lib.init
1751897342089	debug	2025-07-07 16:09:02.088600 resolve Dependencies to sap.ui.core -  sap/ui/core/Lib.init
1751897342094	debug	2025-07-07 16:09:02.094500 Class sap.fe.core.controls.AnyElement registered for library sap.fe.core.controls -  
1751897342112	debug	2025-07-07 16:09:02.111900 Class sap.fe.core.controls.DataWatcher registered for library sap.fe.core.controls -  
1751897342224	debug	2025-07-07 16:09:02.223199 Class sap.fe.core.controls.Any registered for library sap.fe.core.controls -  
1751897342380	debug	2025-07-07 16:09:02.380300 Analyzing Library sap.fe.base -  sap/ui/core/Lib.init
1751897342380	debug	2025-07-07 16:09:02.380400 resolve Dependencies to sap.ui.core -  sap/ui/core/Lib.init
1751897343107	debug	2025-07-07 16:09:03.106400 Analyzing Library sap.m -  sap/ui/core/Lib.init
1751897343107	debug	2025-07-07 16:09:03.107199 resolve Dependencies to sap.ui.core -  sap/ui/core/Lib.init
1751897343108	info	2025-07-07 16:09:03.108400 Including http://localhost:4004/uimodule/resources/sap/m/themes/sap_horizon/library.css?version=1.136.1 -  sap.ui.core.theming.ThemeManager.includeLibraryTheme() -  
1751897343109	debug	2025-07-07 16:09:03.108600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343109	debug	2025-07-07 16:09:03.108699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343109	debug	2025-07-07 16:09:03.108699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343109	debug	2025-07-07 16:09:03.108699 ThemeManager: Theme not yet applied. -  
1751897343114	debug	2025-07-07 16:09:03.110800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343114	debug	2025-07-07 16:09:03.110900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343114	debug	2025-07-07 16:09:03.110900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343114	debug	2025-07-07 16:09:03.110900 ThemeManager: Theme not yet applied. -  
1751897343114	debug	2025-07-07 16:09:03.113800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343114	debug	2025-07-07 16:09:03.113900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343114	debug	2025-07-07 16:09:03.113900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343114	debug	2025-07-07 16:09:03.113900 ThemeManager: Theme not yet applied. -  
1751897343116	debug	2025-07-07 16:09:03.116100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343117	debug	2025-07-07 16:09:03.116199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343117	debug	2025-07-07 16:09:03.116199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343117	debug	2025-07-07 16:09:03.116300 ThemeManager: Theme not yet applied. -  
1751897343118	debug	2025-07-07 16:09:03.118800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343118	debug	2025-07-07 16:09:03.118800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343118	debug	2025-07-07 16:09:03.118900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343118	debug	2025-07-07 16:09:03.118900 ThemeManager: Theme not yet applied. -  
1751897343121	debug	2025-07-07 16:09:03.121100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343121	debug	2025-07-07 16:09:03.121199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343121	debug	2025-07-07 16:09:03.121199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343121	debug	2025-07-07 16:09:03.121199 ThemeManager: Theme not yet applied. -  
1751897343123	debug	2025-07-07 16:09:03.123500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343123	debug	2025-07-07 16:09:03.123500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343123	debug	2025-07-07 16:09:03.123600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343123	debug	2025-07-07 16:09:03.123600 ThemeManager: Theme not yet applied. -  
